split,window,pair,vol_tracking_error,drawdown,tail_loss,turnover,cost_adjusted_sharpe,exposure_convexity
0,train,usdt_crypto_intraday_rv_1d__naive_scaling,0.017287538767691468,0.001870782627901968,0.0002454751654530056,0.02351655110445078,4.736474418077502,
0,train,usdt_crypto_intraday_rv_1d__hysteresis,0.017208568397840403,0.0019338642987708488,0.0002561899003130469,0.03120125202229149,4.309508345030148,
0,train,usdt_crypto_intraday_rv_1d__vol_target_clip,0.017208568397840403,0.0019338642987708488,0.0002561899003130469,0.03120125202229149,4.309508345030148,
0,train,usdt_crypto_intraday_rv_1d__variance_scaling,0.017049935756693075,0.0019751898132702728,0.00031946470205644113,0.07343419271674682,2.0451286182620554,
0,train,usdt_crypto_intraday_rv_1d__drawdown_brake,0.017287538767691468,0.001870782627901968,0.0002454751654530056,0.02351655110445078,4.736474418077502,
0,train,usdt_crypto_intraday_rv_1d__drawdown_modulated,0.017287538767691468,0.001870782627901968,0.0002454751654530056,0.02351655110445078,4.736474418077502,
0,train,usdt_crypto_intraday_rv_1d__priority_stack,0.017273882136796995,0.0018684290470566411,0.00024595071889947206,0.02277557478981497,4.857115026613312,
0,train,usdt_crypto_intraday_rv_1d__regime_switch,0.017420117957487352,0.001870782627902079,0.0002424614777378614,0.03272059693374446,4.699157485637931,
0,train,usdt_crypto_intraday_rv_1d__trend_filter,0.01763620295736276,0.0015829794226310812,0.0002052498546335024,0.018851846631120533,6.498186115241433,
0,train,usdt_crypto_intraday_rv_1d__vol_shock_throttle,0.0172177610232622,0.0019338642987708488,0.0002567922171886057,0.03506527399378244,4.26007371925988,
0,train,usdt_crypto_intraday_rv_1d__peg_aware_vol,0.01730252052374277,0.0019446544947019362,0.0002575826009779485,0.034499569277127023,4.195493004293589,
0,train,usdt_crypto_intraday_rv_3d__naive_scaling,0.017162594237623573,0.00203714220478568,0.00024917586703829134,0.009175840927275145,4.901933627112721,
0,train,usdt_crypto_intraday_rv_3d__hysteresis,0.017285409735851995,0.0018868902370536844,0.0002451668811225687,0.011183178991178194,5.065143449460947,
0,train,usdt_crypto_intraday_rv_3d__vol_target_clip,0.017285409735851995,0.0018868902370536844,0.0002451668811225687,0.011183178991178194,5.065143449460947,
0,train,usdt_crypto_intraday_rv_3d__variance_scaling,0.01712895727822848,0.0019309538893318434,0.0002980928911036286,0.030155904013407356,3.3365720672823627,
0,train,usdt_crypto_intraday_rv_3d__drawdown_brake,0.017162594237623573,0.00203714220478568,0.00024917586703829134,0.009175840927275145,4.901933627112721,
0,train,usdt_crypto_intraday_rv_3d__drawdown_modulated,0.017162594237623573,0.00203714220478568,0.00024917586703829134,0.009175840927275145,4.901933627112721,
0,train,usdt_crypto_intraday_rv_3d__priority_stack,0.017293039587172133,0.0018713960084260073,0.00024049139166025993,0.009531281515497555,5.285633150833449,
0,train,usdt_crypto_intraday_rv_3d__regime_switch,0.017364333369072164,0.001860415241657809,0.00023721745049179766,0.011227378776648074,5.282411535335381,
0,train,usdt_crypto_intraday_rv_3d__trend_filter,0.017719725394742585,0.0015238951832960979,0.00019062093313917066,0.005931418794974305,7.289454611426017,
0,train,usdt_crypto_intraday_rv_3d__vol_shock_throttle,0.017285700569657805,0.0018868902370536844,0.0002451668811225687,0.012069351464658935,5.057381972718305,
0,train,usdt_crypto_intraday_rv_3d__peg_aware_vol,0.0173173832944669,0.0019564857904389443,0.00025097609052282993,0.015224034390469005,4.801151693220546,
0,train,usdt_crypto_intraday_rv_7d__naive_scaling,0.017276708734892243,0.0019064980468270765,0.00024114074645925664,0.003516263521894994,5.387368743154619,
0,train,usdt_crypto_intraday_rv_7d__hysteresis,0.0172687653665152,0.0019064980468270765,0.00024322296490046676,0.00482071713581728,5.274880489032063,
0,train,usdt_crypto_intraday_rv_7d__vol_target_clip,0.0172687653665152,0.0019064980468270765,0.00024322296490046676,0.00482071713581728,5.274880489032063,
0,train,usdt_crypto_intraday_rv_7d__variance_scaling,0.017182884425149647,0.0019230922853645804,0.0002876968233811803,0.012878706972019163,3.965449693890466,
0,train,usdt_crypto_intraday_rv_7d__drawdown_brake,0.017276708734892243,0.0019064980468270765,0.00024114074645925664,0.003516263521894994,5.387368743154619,
0,train,usdt_crypto_intraday_rv_7d__drawdown_modulated,0.017276708734892243,0.0019064980468270765,0.00024114074645925664,0.003516263521894994,5.387368743154619,
0,train,usdt_crypto_intraday_rv_7d__priority_stack,0.017426346447125613,0.001719443186816605,0.00023311098638569914,0.004564903013632904,5.852452259243778,
0,train,usdt_crypto_intraday_rv_7d__regime_switch,0.017463398557451052,0.0017773892214165699,0.00022483587232662803,0.0065654158690969695,5.797812585995872,
