split,window,pair,vol_tracking_error,drawdown,tail_loss,turnover,cost_adjusted_sharpe,exposure_convexity
0,train,light_gbxvolatility__hysteresis_controller,0.021430143740130428,0.18794449613930786,0.017869458836602774,0.01761341104775069,-0.20775785935116997,
0,train,light_gbxvolatility__naive_scaling,0.021430143740130428,0.18794449613930786,0.017869458836602774,0.01761341104775069,-0.20775785935116997,
0,train,light_gbxvolatility__priority_stack_controller,0.015525587618542294,0.18619378963148892,0.017203269897040387,0.018172563282154275,-0.24238215094688417,
0,train,light_gbxvolatility__regime_switch_controller,0.005243769290561376,0.17153390090399967,0.016469565694040237,0.04132987677503973,-0.10601245513740143,
0,train,light_gbxvolatility__trend_filter,0.00495961946790302,0.15916491622975615,0.015370950126608619,0.015399551590179162,-0.16768901254776997,
0,train,light_gbxvolatility__variance_scaling,0.015398239541579747,0.18264015407693912,0.017273910484647333,0.032519756111074376,-0.14563885825655695,
0,train,light_gbxvolatility__vol_target_clip,0.021430143740130428,0.18794449613930786,0.017869458836602774,0.01761341104775069,-0.20775785935116997,
0,train,naive_vol_estimator__drawdown_brake,0.003271334723528918,0.17583000926284809,0.01615434097389444,0.01771278872985606,-0.29655459781695925,
0,train,naive_vol_estimator__drawdown_modulated_controller,0.009498058685081828,0.18129871374413475,0.01685275928490363,0.01786669369945646,-0.27635674616388106,
0,train,naive_vol_estimator__hysteresis_controller,0.013176440445821475,0.18272128289386558,0.01710035400511569,0.018630585680898554,-0.25382764968488997,
0,train,naive_vol_estimator__naive_scaling,0.013400976334837986,0.18344630124107342,0.017144141525737205,0.019032593668278,-0.2572118063052176,
0,train,naive_vol_estimator__priority_stack_controller,0.0072039116905461,0.17515547371213014,0.016499963018047174,0.0183571759429683,-0.27105921385447146,
0,train,naive_vol_estimator__regime_switch_controller,0.0012845054196098382,0.17508891736827026,0.016105370380653874,0.030220679335055727,-0.29327979287808303,
0,train,naive_vol_estimator__trend_filter,0.0015185406339869728,0.16173513162749187,0.015055190755608959,0.016435497074279715,-0.2819089547215761,
0,train,naive_vol_estimator__variance_scaling,0.012815180191492623,0.17690413015474105,0.017232111013145104,0.030962891628250614,-0.20116724695712515,
0,train,naive_vol_estimator__vol_target_clip,0.013176440445821475,0.18272128289386558,0.01710035400511569,0.018630585680898554,-0.25382764968488997,
0,train,random_forest_vol_estimator__drawdown_brake,0.01490466272340095,0.17349933016681274,0.0169595402829834,0.11409286755019249,-0.045795822664982666,
0,train,random_forest_vol_estimator__drawdown_modulated_controller,0.024529975107312682,0.17554652627659328,0.01788785577140691,0.1205011780691673,0.03436763014580947,
0,train,random_forest_vol_estimator__hysteresis_controller,0.02947243068505373,0.1776375169357649,0.018382273670391806,0.12483065921671917,0.05930027666220011,
0,train,random_forest_vol_estimator__naive_scaling,0.02947243068505373,0.1776375169357649,0.018382273670391806,0.12483065921671917,0.05930027666220011,
0,train,random_forest_vol_estimator__priority_stack_controller,0.019315749625687745,0.18242818498110125,0.017489075309289427,0.10082841630246417,-0.024750862173942803,
0,train,random_forest_vol_estimator__regime_switch_controller,0.020870660737903654,0.19387499465689928,0.018285027731111507,0.16207888480940288,-0.09923636833802625,
0,train,random_forest_vol_estimator__trend_filter,0.012458073685916324,0.1533483179073014,0.01607575254967004,0.11403704492311448,0.09377002810667914,
0,train,random_forest_vol_estimator__variance_scaling,0.03626571537465256,0.1710589970096642,0.019759378604600857,0.20127291276713144,0.18791999914439894,
0,train,random_forest_vol_estimator__vol_target_clip,0.02947243068505373,0.1776375169357649,0.018382273670391806,0.12483065921671917,0.05930027666220011,
0,train,realized_vol__drawdown_brake,0.003457422056024659,0.1749006770461755,0.016112824838516008,0.018545731182805014,-0.27564125559881025,
0,train,realized_vol__drawdown_modulated_controller,0.009561091088560209,0.18089886104903574,0.01679655537409487,0.01864829524689488,-0.26041864743799314,
0,train,realized_vol__hysteresis_controller,0.01331985687158288,0.1852598467128419,0.01706435298107791,0.01808350625374304,-0.25510726727478567,
0,train,realized_vol__naive_scaling,0.01331985687158288,0.1852598467128419,0.01706435298107791,0.01808350625374304,-0.25510726727478567,
0,train,realized_vol__priority_stack_controller,0.0071065844688746466,0.17502746002980296,0.016357555330505903,0.018806632204503283,-0.2578490167806837,
0,train,realized_vol__regime_switch_controller,0.0014402355740977951,0.1634041075093261,0.015778697786109106,0.028813127512949312,-0.20594252750074704,
0,train,realized_vol__trend_filter,0.00238206662716986,0.16097608357601378,0.01484248640465158,0.017084953451441023,-0.2721289451906915,
0,train,realized_vol__variance_scaling,0.011127061960190282,0.16865771558177312,0.016821766210342176,0.03154487458952441,-0.14650816430467914,
0,train,realized_vol__vol_target_clip,0.01331985687158288,0.1852598467128419,0.01706435298107791,0.01808350625374304,-0.25510726727478567,
0,train,regime_gjrgarch__drawdown_brake,0.01865229557944713,0.17558436605360772,0.018310328396325397,0.10287894815869524,-0.0657278191162185,
0,train,regime_gjrgarch__drawdown_modulated_controller,0.02357171521761381,0.18329328009200385,0.018871862354128334,0.1044713152033903,-0.03791848371012321,
0,train,regime_gjrgarch__hysteresis_controller,0.026054466478278332,0.18864041556003874,0.019213852306598535,0.10503532424614759,-0.04525424151050358,
0,train,regime_gjrgarch__naive_scaling,0.026054466478278332,0.18864041556003874,0.019213852306598535,0.10503532424614759,-0.04525424151050358,
0,train,regime_gjrgarch__priority_stack_controller,0.011410613988663582,0.19581375083829256,0.017777511411291455,0.0838931633459672,-0.2953412387782839,
0,train,regime_gjrgarch__regime_switch_controller,0.023736361765139588,0.1853376794641488,0.019224239030200065,0.11601882028745769,-0.012648440430646288,
0,train,regime_gjrgarch__trend_filter,0.012875378634330012,0.16738844739455927,0.016933254980088207,0.10332310251919649,0.05169501454599865,
0,train,regime_gjrgarch__variance_scaling,0.05310859921459557,0.2480063719659813,0.025040543450364033,0.14843910273122435,-0.30246632129124756,
0,train,regime_gjrgarch__vol_target_clip,0.026054466478278332,0.18864041556003874,0.019213852306598535,0.10503532424614759,-0.04525424151050358,
0,train,rnnvolatility__drawdown_brake,0.07275803022689767,0.2796299758252757,0.027907388182387423,0.11789646291636832,-0.395586489372249,
0,train,rnnvolatility__drawdown_modulated_controller,0.07805922379907304,0.29349595737481127,0.02931908957546495,0.11658677882511825,-0.4540182971766076,
0,train,rnnvolatility__hysteresis_controller,0.08964757799141382,0.29844200967551626,0.030994021074026365,0.10405536265607916,-0.4358496494820602,
0,train,rnnvolatility__naive_scaling,0.08967396102019248,0.29868326229184206,0.031004232891847377,0.10416330933635395,-0.43722784618614635,
