split,window,pair,qlike,rmse_vol,turning_point_delay,kupiec_lr,christoffersen_lr,violation_rate,qlike_high,qlike_low
0,train,btc_crypto_range_gk_60d__vol_shock_throttle,0.17059058510820735,0.5411856552188974,,,,,,
0,train,btc_crypto_range_gk_60d__peg_aware_vol,0.17059058510820735,0.5411856552188974,,,,,,
0,train,btc_crypto_range_parkinson_20d__naive_scaling,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__hysteresis,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__vol_target_clip,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__variance_scaling,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__drawdown_brake,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__drawdown_modulated,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__priority_stack,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__regime_switch,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__trend_filter,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__vol_shock_throttle,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_range_parkinson_20d__peg_aware_vol,0.21241885888554365,0.5362125164596002,,,,,,
0,train,btc_crypto_composite_fast__naive_scaling,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__hysteresis,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__vol_target_clip,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__variance_scaling,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__drawdown_brake,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__drawdown_modulated,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__priority_stack,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__regime_switch,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__trend_filter,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__vol_shock_throttle,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_fast__peg_aware_vol,0.15228016702801428,0.5203923693927371,,,,,,
0,train,btc_crypto_composite_balanced__naive_scaling,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__hysteresis,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__vol_target_clip,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__variance_scaling,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__drawdown_brake,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__drawdown_modulated,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__priority_stack,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__regime_switch,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__trend_filter,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__vol_shock_throttle,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_balanced__peg_aware_vol,0.19194057681597182,0.5229182899789337,,,,,,
0,train,btc_crypto_composite_slow__naive_scaling,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__hysteresis,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__vol_target_clip,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__variance_scaling,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__drawdown_brake,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__drawdown_modulated,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__priority_stack,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__regime_switch,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__trend_filter,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__vol_shock_throttle,0.15261145176329974,0.5261815468916491,,,,,,
0,train,btc_crypto_composite_slow__peg_aware_vol,0.15261145176329974,0.5261815468916491,,,,,,
